Id,Code,AreaCode,Name,ShortName,Longitude,Latitude,Sort,Memo,Disabled
9991,232721204,232721,白银纳鄂伦春族民族乡,白银纳鄂伦春族民族乡,126.662102,51.726997,1,,false
9992,232721205,232721,北疆乡,北疆乡,126.112091,51.039822,2,,false
9993,232721400,232721,韩家园林业局,韩家园林业局,125.759659,52.068314,3,,false
9994,232722100,232722,塔河镇,塔河镇,124.713699,52.343868,5,,false
9995,232722101,232722,瓦拉干镇,瓦拉干镇,124.553596,52.587025,6,,false
9996,232722102,232722,盘古镇,盘古镇,123.879913,52.706429,2,,false
9997,232722200,232722,十八站鄂伦春族民族乡,十八站鄂伦春族民族乡,124.710518,52.335228,3,,false
9998,232722201,232722,依西肯乡,依西肯乡,125.705444,52.950733,7,,false
9999,232722202,232722,开库康乡,开库康乡,124.710518,52.335228,1,,false
10000,232722400,232722,十八站林业局,十八站林业局,125.450531,52.425682,4,,false
10001,232723100,232723,西林吉镇,西林吉镇,122.536125,52.974815,7,,false
10002,232723101,232723,图强镇,图强镇,122.822105,52.926952,5,,false
10003,232723102,232723,劲涛镇,劲涛镇,122.536255,52.972073,3,,false
10004,232723103,232723,兴安镇,兴安镇,124.012665,53.396751,8,,false
10005,232723200,232723,北极乡,北极乡,122.360916,53.480186,2,,false
10006,232723400,232723,西林吉林业局,西林吉林业局,122.536125,52.974815,6,,false
10007,232723401,232723,图强林业局,图强林业局,122.822105,52.926952,4,,false
10008,232723402,232723,阿木尔林业局,阿木尔林业局,123.178284,52.862579,1,,false
10009,310101002,310101,南京东路街道,南京东路街道,121.490318,31.222771,5,,false
10010,310101013,310101,外滩街道,外滩街道,121.482338,31.238417,7,,false
10011,310101015,310101,半淞园路街道,半淞园路街道,121.490318,31.222771,1,,false
10012,310101017,310101,小东门街道,小东门街道,121.50032,31.223551,9,,false
10013,310101018,310101,豫园街道,豫园街道,121.493599,31.226196,10,,false
10014,310101019,310101,老西门街道,老西门街道,121.488976,31.217466,4,,false
10015,310101020,310101,五里桥街道,五里桥街道,121.479126,31.19832,8,,false
10016,310101021,310101,打浦桥街道,打浦桥街道,121.473824,31.204077,2,,false
10017,310101022,310101,淮海中路街道,淮海中路街道,121.490318,31.222771,3,,false
10018,310101023,310101,瑞金二路街道,瑞金二路街道,121.490318,31.222771,6,,false
10019,310104003,310104,天平路街道,天平路街道,121.437523,31.179974,11,,false
10020,310104004,310104,湖南路街道,湖南路街道,121.437523,31.179974,6,,false
10021,310104007,310104,斜土路街道,斜土路街道,121.437523,31.179974,12,,false
10022,310104008,310104,枫林路街道,枫林路街道,121.437523,31.179974,3,,false
10023,310104010,310104,长桥街道,长桥街道,121.440552,31.137693,14,,false
10024,310104011,310104,田林街道,田林街道,121.42527,31.174652,10,,false
10025,310104012,310104,虹梅路街道,虹梅路街道,121.437523,31.179974,4,,false
10026,310104013,310104,康健新村街道,康健新村街道,121.422668,31.155811,7,,false
10027,310104014,310104,徐家汇街道,徐家汇街道,121.435333,31.188271,13,,false
10028,310104015,310104,凌云路街道,凌云路街道,121.437523,31.179974,8,,false
10029,310104016,310104,龙华街道,龙华街道,121.45253,31.170408,9,,false
10030,310104017,310104,漕河泾街道,漕河泾街道,121.430244,31.166271,1,,false
10031,310104103,310104,华泾镇,华泾镇,121.456596,31.117868,5,,false
10032,310104501,310104,漕河泾新兴技术开发区,漕河泾新兴技术开发区,121.430244,31.166271,2,,false
10033,310105001,310105,华阳路街道,华阳路街道,121.422203,31.218122,4,,false
10034,310105002,310105,江苏路街道,江苏路街道,121.422203,31.218122,5,,false
10035,310105004,310105,新华路街道,新华路街道,121.422203,31.218122,8,,false
10036,310105005,310105,周家桥街道,周家桥街道,121.408104,31.217493,10,,false
10037,310105006,310105,天山路街道,天山路街道,121.422203,31.218122,6,,false
10038,310105008,310105,仙霞新村街道,仙霞新村街道,121.394585,31.206863,7,,false
10039,310105009,310105,虹桥街道,虹桥街道,121.41066,31.196987,3,,false
10040,310105010,310105,程家桥街道,程家桥街道,121.368896,31.193672,2,,false
10041,310105011,310105,北新泾街道,北新泾街道,121.374344,31.218588,1,,false
10042,310105102,310105,新泾镇,新泾镇,121.372551,31.212299,9,,false
10043,310106006,310106,江宁路街道,江宁路街道,121.448227,31.229004,2,,false
10044,310106011,310106,石门二路街道,石门二路街道,121.448227,31.229004,5,,false
10045,310106012,310106,南京西路街道,南京西路街道,121.448227,31.229004,4,,false
10046,310106013,310106,静安寺街道,静安寺街道,121.446564,31.220114,3,,false
10047,310106014,310106,曹家渡街道,曹家渡街道,121.432487,31.226091,1,,false
10048,310107005,310107,曹杨新村街道,曹杨新村街道,121.407524,31.237305,1,,false
10049,310107014,310107,长风新村街道,长风新村街道,121.399544,31.232462,6,,false
10050,310107015,310107,长寿路街道,长寿路街道,121.392502,31.241701,7,,false
10051,310107016,310107,甘泉路街道,甘泉路街道,121.392502,31.241701,2,,false
10052,310107017,310107,石泉路街道,石泉路街道,121.392502,31.241701,3,,false
10053,310107020,310107,宜川路街道,宜川路街道,121.392502,31.241701,5,,false
10054,310107101,310107,真如镇,真如镇,121.401268,31.25696,9,,false
10055,310107102,310107,长征镇,长征镇,121.373306,31.2379,8,,false
10056,310107103,310107,桃浦镇,桃浦镇,121.36348,31.27898,4,,false
10057,310108001,310108,天目西路街道,天目西路街道,121.465691,31.25318,8,,false
10058,310108006,310108,北站街道,北站街道,121.471718,31.246944,2,,false
10059,310108007,310108,宝山路街道,宝山路街道,121.465691,31.25318,1,,false
10060,310108012,310108,共和新路街道,共和新路街道,121.465691,31.25318,4,,false
10061,310108013,310108,大宁路街道,大宁路街道,121.465691,31.25318,3,,false
10062,310108014,310108,彭浦新村街道,彭浦新村街道,121.445381,31.312256,6,,false
10063,310108015,310108,临汾路街道,临汾路街道,121.465691,31.25318,5,,false
10064,310108016,310108,芷江西路街道,芷江西路街道,121.465691,31.25318,9,,false
10065,310108101,310108,彭浦镇,彭浦镇,121.44706,31.281563,7,,false
10066,310109009,310109,欧阳路街道,欧阳路街道,121.491829,31.260969,5,,false
10067,310109010,310109,曲阳路街道,曲阳路街道,121.491829,31.260969,6,,false
10068,310109011,310109,广中路街道,广中路街道,121.491829,31.260969,1,,false
10069,310109014,310109,嘉兴路街道,嘉兴路街道,121.491829,31.260969,3,,false
10070,310109016,310109,凉城新村街道,凉城新村街道,121.471458,31.295122,4,,false
10071,310109017,310109,四川北路街道,四川北路街道,121.491829,31.260969,7,,false
10072,310109018,310109,提篮桥街道,提篮桥街道,121.500511,31.25222,8,,false
10073,310109019,310109,江湾镇街道,江湾镇街道,121.491829,31.260969,2,,false
10074,310110001,310110,定海路街道,定海路街道,121.522797,31.270756,2,,false
10075,310110006,310110,平凉路街道,平凉路街道,121.522797,31.270756,5,,false
10076,310110008,310110,江浦路街道,江浦路街道,121.522797,31.270756,3,,false
10077,310110009,310110,四平路街道,四平路街道,121.522797,31.270756,6,,false
10078,310110012,310110,控江路街道,控江路街道,121.522797,31.270756,4,,false
10079,310110013,310110,长白新村街道,长白新村街道,121.544571,31.287825,12,,false
10080,310110015,310110,延吉新村街道,延吉新村街道,121.536903,31.288689,10,,false
10081,310110016,310110,殷行街道,殷行街道,121.537712,31.32387,11,,false
10082,310110018,310110,大桥街道,大桥街道,121.528267,31.267912,1,,false
10083,310110019,310110,五角场街道,五角场街道,121.52063,31.305433,7,,false
10084,310110020,310110,新江湾城街道,新江湾城街道,121.515884,31.327175,9,,false
10085,310110101,310110,五角场镇,五角场镇,121.520546,31.308525,8,,false
10086,310112001,310112,江川路街道,江川路街道,121.375969,31.111658,4,,false
10087,310112006,310112,古美街道,古美街道,121.404457,31.145004,1,,false
10088,310112008,310112,新虹街道,新虹街道,121.375969,31.111658,10,,false
10089,310112101,310112,莘庄镇,莘庄镇,121.370384,31.121258,12,,false
10090,310112102,310112,七宝镇,七宝镇,121.351372,31.157658,8,,false
10091,310112103,310112,颛桥镇,颛桥镇,121.40081,31.065714,13,,false
10092,310112106,310112,华漕镇,华漕镇,121.293549,31.20775,3,,false
10093,310112107,310112,虹桥镇,虹桥镇,121.384613,31.177397,2,,false
10094,310112108,310112,梅陇镇,梅陇镇,121.426773,31.10228,6,,false
10095,310112110,310112,吴泾镇,吴泾镇,121.464554,31.039946,9,,false
10096,310112112,310112,马桥镇,马桥镇,121.36866,31.030396,5,,false
10097,310112114,310112,浦江镇,浦江镇,121.506172,31.088524,7,,false
10098,310112501,310112,莘庄工业区,莘庄工业区,121.394676,31.07951,11,,false
10099,310113003,310113,友谊路街道,友谊路街道,121.489937,31.398895,11,,false
10100,310113007,310113,吴淞街道,吴淞街道,121.493561,31.372606,9,,false
10101,310113008,310113,张庙街道,张庙街道,121.489937,31.398895,13,,false
10102,310113101,310113,罗店镇,罗店镇,121.346626,31.415251,5,,false
10103,310113102,310113,大场镇,大场镇,121.417068,31.286877,2,,false
10104,310113103,310113,杨行镇,杨行镇,121.438293,31.364479,10,,false
10105,310113104,310113,月浦镇,月浦镇,121.421677,31.420567,12,,false
10106,310113106,310113,罗泾镇,罗泾镇,121.327942,31.472258,6,,false
10107,310113109,310113,顾村镇,顾村镇,121.40699,31.349552,4,,false
10108,310113111,310113,高境镇,高境镇,121.482574,31.32077,3,,false
10109,310113112,310113,庙行镇,庙行镇,121.449684,31.319788,7,,false
10110,310113113,310113,淞南镇,淞南镇,121.489937,31.398895,8,,false
10111,310113501,310113,宝山城市工业园区,宝山城市工业园区,121.354095,31.317307,1,,false
10112,310114001,310114,新成路街道,新成路街道,121.250336,31.383524,10,,false
10113,310114002,310114,真新街道,真新街道,121.250336,31.383524,12,,false
10114,310114003,310114,菊园新区管委会,菊园新区管委会,121.245598,31.392593,6,,false
10115,310114004,310114,嘉定镇街道,嘉定镇街道,121.23774,31.37241,4,,false
10116,310114102,310114,南翔镇,南翔镇,121.320824,31.293978,8,,false
10117,310114103,310114,安亭镇,安亭镇,121.163589,31.294075,1,,false
10118,310114106,310114,马陆镇,马陆镇,121.283539,31.332663,7,,false
10119,310114109,310114,徐行镇,徐行镇,121.274178,31.415682,11,,false
10120,310114111,310114,华亭镇,华亭镇,121.240433,31.462957,2,,false
10121,310114114,310114,外冈镇,外冈镇,121.175293,31.361231,9,,false
10122,310114118,310114,江桥镇,江桥镇,121.341606,31.254568,5,,false
10123,310114501,310114,嘉定工业区,嘉定工业区,121.415047,31.239893,3,,false
10124,310115004,310115,潍坊新村街道,潍坊新村街道,121.523079,31.22114,34,,false
10125,310115005,310115,陆家嘴街道,陆家嘴街道,121.525627,31.237213,22,,false
10126,310115007,310115,周家渡街道,周家渡街道,121.498947,31.175034,40,,false
10127,310115008,310115,塘桥街道,塘桥街道,121.527573,31.2097,30,,false
10128,310115009,310115,上钢新村街道,上钢新村街道,121.491486,31.176172,28,,false
10129,310115010,310115,南码头路街道,南码头路街道,121.567703,31.245943,24,,false
10130,310115011,310115,沪东新村街道,沪东新村街道,121.58271,31.268007,14,,false
10131,310115012,310115,金杨新村街道,金杨新村街道,121.556557,31.244419,18,,false
10132,310115013,310115,洋泾街道,洋泾街道,121.546852,31.236193,37,,false
10133,310115014,310115,浦兴路街道,浦兴路街道,121.567703,31.245943,26,,false
10134,310115015,310115,东明路街道,东明路街道,121.567703,31.245943,7,,false
10135,310115016,310115,花木街道,花木街道,121.547737,31.206615,13,,false
10136,310115103,310115,川沙新镇,川沙新镇,121.696243,31.192808,4,,false
10137,310115104,310115,高桥镇,高桥镇,121.575485,31.341562,9,,false
10138,310115105,310115,北蔡镇,北蔡镇,121.554543,31.181868,1,,false
10139,310115110,310115,合庆镇,合庆镇,121.723709,31.236879,12,,false
10140,310115114,310115,唐镇,唐镇,121.656029,31.208324,31,,false
10141,310115117,310115,曹路镇,曹路镇,121.666977,31.278399,2,,false
10142,310115120,310115,金桥镇,金桥镇,121.611244,31.266132,17,,false
10143,310115121,310115,高行镇,高行镇,121.606628,31.29295,10,,false
10144,310115123,310115,高东镇,高东镇,121.62278,31.327013,8,,false
10145,310115125,310115,张江镇,张江镇,121.614288,31.205288,39,,false
10146,310115130,310115,三林镇,三林镇,121.502403,31.145086,27,,false
10147,310115131,310115,惠南镇,惠南镇,121.749481,31.048182,15,,false
10148,310115132,310115,周浦镇,周浦镇,121.574951,31.114302,41,,false
10149,310115133,310115,新场镇,新场镇,121.653458,31.026157,35,,false
10150,310115134,310115,大团镇,大团镇,121.747787,30.970858,5,,false
10151,310115136,310115,康桥镇,康桥镇,121.577629,31.123646,19,,false
10152,310115137,310115,航头镇,航头镇,121.587212,31.033009,11,,false
10153,310115139,310115,祝桥镇,祝桥镇,121.757111,31.115215,42,,false
10154,310115140,310115,泥城镇,泥城镇,121.830627,30.903946,25,,false
10155,310115141,310115,宣桥镇,宣桥镇,121.695076,31.035667,36,,false
10156,310115142,310115,书院镇,书院镇,121.871094,30.92495,29,,false
10157,310115143,310115,万祥镇,万祥镇,121.815536,30.973009,33,,false
10158,310115144,310115,老港镇,老港镇,121.839851,31.039539,20,,false
10159,310115145,310115,南汇新城镇,南汇新城镇,121.567703,31.245943,23,,false
10160,310115401,310115,芦潮港农场,芦潮港农场,121.846527,30.856661,21,,false
10161,310115402,310115,东海农场,东海农场,121.567703,31.245943,6,,false
10162,310115403,310115,朝阳农场,朝阳农场,121.734543,31.250696,3,,false
10163,310115501,310115,外高桥保税区,外高桥保税区,121.567703,31.245943,32,,false
10164,310115502,310115,金桥经济技术开发区,金桥经济技术开发区,121.597679,31.24901,16,,false
10165,310115503,310115,张江高科技园区,张江高科技园区,121.590218,31.204781,38,,false
10166,310116001,310116,石化街道,石化街道,121.334305,30.716763,8,,false
10167,310116101,310116,朱泾镇,朱泾镇,121.163918,30.900454,11,,false
10168,310116102,310116,枫泾镇,枫泾镇,121.010353,30.888329,2,,false
10169,310116103,310116,张堰镇,张堰镇,121.28894,30.802692,10,,false
10170,310116104,310116,亭林镇,亭林镇,121.313652,30.882734,9,,false
10171,310116105,310116,吕巷镇,吕巷镇,121.182846,30.831846,6,,false
10172,310116107,310116,廊下镇,廊下镇,121.192909,30.790003,5,,false
10173,310116109,310116,金山卫镇,金山卫镇,121.317917,30.724684,4,,false
10174,310116112,310116,漕泾镇,漕泾镇,121.410889,30.79405,1,,false
10175,310116113,310116,山阳镇,山阳镇,121.356613,30.761057,7,,false
10176,310116503,310116,金山工业区,金山工业区,121.348152,30.840345,3,,false
10177,310117001,310117,岳阳街道,岳阳街道,121.22715,31.008469,17,,false
10178,310117002,310117,永丰街道,永丰街道,121.215935,31.001966,16,,false
10179,310117003,310117,方松街道,方松街道,121.19603,31.061396,3,,false
10180,310117004,310117,中山街道,中山街道,121.244446,31.025843,18,,false
10181,310117102,310117,泗泾镇,泗泾镇,121.271347,31.118164,10,,false
10182,310117103,310117,佘山镇,佘山镇,121.197456,31.091818,8,,false
10183,310117104,310117,车墩镇,车墩镇,121.315086,31.014994,1,,false
10184,310117105,310117,新桥镇,新桥镇,121.31572,31.058765,14,,false
10185,310117106,310117,洞泾镇,洞泾镇,121.268944,31.081709,2,,false
10186,310117107,310117,九亭镇,九亭镇,121.328941,31.131672,4,,false
10187,310117109,310117,泖港镇,泖港镇,121.213539,30.933462,5,,false
10188,310117116,310117,石湖荡镇,石湖荡镇,121.119415,30.984434,9,,false
10189,310117117,310117,新浜镇,新浜镇,121.067818,30.933969,13,,false
10190,310117120,310117,叶榭镇,叶榭镇,121.321342,30.942787,15,,false
10191,310117121,310117,小昆山镇,小昆山镇,121.141556,31.033819,12,,false
10192,310117501,310117,松江工业区,松江工业区,121.304817,30.996843,11,,false
10193,310117504,310117,佘山度假区,佘山度假区,121.197456,31.091818,7,,false
10194,310117507,310117,上海松江出口加工区,上海松江出口加工区,121.299438,31.021694,6,,false
10195,310118001,310118,夏阳街道,夏阳街道,121.125412,31.149097,6,,false
10196,310118002,310118,盈浦街道,盈浦街道,121.114479,31.145941,8,,false
10197,310118003,310118,香花桥街道,香花桥街道,121.123985,31.170988,5,,false
10198,310118102,310118,朱家角镇,朱家角镇,121.056297,31.10969,11,,false
10199,310118103,310118,练塘镇,练塘镇,121.045563,31.006893,4,,false
10200,310118104,310118,金泽镇,金泽镇,120.921722,31.036219,3,,false
10201,310118105,310118,赵巷镇,赵巷镇,121.196136,31.149019,9,,false
10202,310118106,310118,徐泾镇,徐泾镇,121.272713,31.172737,7,,false
10203,310118107,310118,华新镇,华新镇,121.22728,31.245512,2,,false
10204,310118109,310118,重固镇,重固镇,121.18309,31.199842,10,,false
10205,310118110,310118,白鹤镇,白鹤镇,121.143166,31.259146,1,,false
10206,310120101,310120,南桥镇,南桥镇,121.458862,30.903461,6,,false
10207,310120102,310120,奉城镇,奉城镇,121.648987,30.915899,1,,false
10208,310120104,310120,庄行镇,庄行镇,121.397507,30.901573,12,,false
10209,310120106,310120,金汇镇,金汇镇,121.50132,30.988874,5,,false
10210,310120109,310120,四团镇,四团镇,121.7229,30.939274,10,,false
10211,310120111,310120,青村镇,青村镇,121.581551,30.923552,7,,false
10212,310120118,310120,柘林镇,柘林镇,121.473778,30.829977,11,,false
10213,310120123,310120,海湾镇,海湾镇,121.567459,30.860558,3,,false
10214,310120501,310120,奉浦社区,奉浦社区,121.458473,30.912346,2,,false
10215,310120503,310120,上海市奉贤区海湾旅游区,上海市奉贤区海湾旅游区,121.567459,30.860558,9,,false
10216,310120504,310120,金海社区,金海社区,121.458473,30.912346,4,,false
10217,310120505,310120,上海海港综合经济开发区,上海海港综合经济开发区,121.458473,30.912346,8,,false
10218,310230101,310230,城桥镇,城桥镇,121.398102,31.628162,2,,false
10219,310230102,310230,堡镇,堡镇,121.618416,31.536646,1,,false
10220,310230103,310230,新河镇,新河镇,121.524483,31.581652,19,,false
10221,310230104,310230,庙镇,庙镇,121.349709,31.712858,11,,false
10222,310230106,310230,竖新镇,竖新镇,121.60376,31.61471,15,,false
10223,310230107,310230,向化镇,向化镇,121.723526,31.520567,16,,false
10224,310230109,310230,三星镇,三星镇,121.287994,31.743271,13,,false
10225,310230113,310230,港沿镇,港沿镇,121.656494,31.587828,7,,false
10226,310230114,310230,中兴镇,中兴镇,121.758141,31.524,21,,false
10227,310230115,310230,陈家镇,陈家镇,121.832565,31.526228,3,,false
10228,310230116,310230,绿华镇,绿华镇,121.220535,31.762451,10,,false
10229,310230118,310230,港西镇,港西镇,121.415779,31.687752,6,,false
10230,310230119,310230,建设镇,建设镇,121.455666,31.654594,9,,false
10231,310230121,310230,新海镇,新海镇,121.397514,31.626945,18,,false
10232,310230122,310230,东平镇,东平镇,121.397514,31.626945,5,,false
10233,310230123,310230,长兴镇,长兴镇,121.397514,31.626945,20,,false
10234,310230201,310230,新村乡,新村乡,121.332115,31.829382,17,,false
10235,310230203,310230,横沙乡,横沙乡,121.845093,31.338011,8,,false
10236,310230409,310230,前卫农场,前卫农场,121.511551,31.718769,12,,false
10237,310230410,310230,东平林场,东平林场,121.49176,31.607515,4,,false
10238,310230501,310230,上实现代农业园区,上实现代农业园区,121.397514,31.626945,14,,false
10239,320102002,320102,梅园新村街道,梅园新村街道,118.802406,32.043186,2,,false
10240,320102003,320102,新街口街道,新街口街道,118.78759,32.047428,5,,false
10241,320102005,320102,玄武门街道,玄武门街道,118.787033,32.065113,7,,false
10242,320102007,320102,锁金村街道,锁金村街道,118.817757,32.070686,3,,false
10243,320102008,320102,红山街道,红山街道,118.829445,32.102497,1,,false
10244,320102009,320102,孝陵卫街道,孝陵卫街道,118.860405,32.033276,4,,false
10245,320102010,320102,玄武湖街道,玄武湖街道,118.822807,32.072567,6,,false
10246,320104001,320104,秦虹街道,秦虹街道,118.80143,32.004478,8,,false
10247,320104002,320104,夫子庙街道,夫子庙街道,118.793495,32.016064,4,,false
10248,320104003,320104,红花街道,红花街道,118.813072,32.010948,6,,false
10249,320104004,320104,双塘街道,双塘街道,118.772774,32.022774,10,,false
10250,320104005,320104,中华门街道,中华门街道,118.781662,32.009579,13,,false
10251,320104006,320104,五老村街道,五老村街道,118.796982,32.035973,11,,false
10252,320104007,320104,洪武路街道,洪武路街道,118.788559,32.034649,7,,false
10253,320104008,320104,大光路街道,大光路街道,118.80751,32.025284,2,,false
10254,320104009,320104,瑞金路街道,瑞金路街道,118.812775,32.036831,9,,false
10255,320104010,320104,月牙湖街道,月牙湖街道,118.831749,32.028236,12,,false
10256,320104011,320104,光华路街道,光华路街道,118.829262,32.020084,5,,false
10257,320104012,320104,朝天宫街道,朝天宫街道,118.781425,32.032394,1,,false
10258,320104400,320104,夫管办,夫管办,118.786087,32.033817,3,,false
10259,320105001,320105,莫愁湖街道,莫愁湖街道,118.758865,32.040085,5,,false
10260,320105002,320105,沙洲街道,沙洲街道,118.741966,31.988195,7,,false
10261,320105003,320105,双闸街道,双闸街道,118.692116,31.983803,8,,false
10262,320105004,320105,江心洲街道,江心洲街道,118.700958,32.007744,1,,false
10263,320105006,320105,兴隆街道,兴隆街道,118.737846,32.017406,9,,false
10264,320105007,320105,南苑街道,南苑街道,118.744949,32.02029,6,,false
10265,320105400,320105,建邺区新城科技园,建邺区新城科技园,118.739281,31.992094,4,,false
10266,320105401,320105,建邺区河西中央商务区,建邺区河西中央商务区,118.720741,31.989281,2,,false
10267,320105402,320105,建邺区江东商业文化旅游中心区,建邺区江东商业文化旅游中心区,118.732689,32.004539,3,,false
10268,320105403,320105,中新南京生态科技岛,中新南京生态科技岛,118.732689,32.004539,10,,false
10269,320106001,320106,宁海路街道,宁海路街道,118.769539,32.060337,8,,false
10270,320106002,320106,华侨路街道,华侨路街道,118.781471,32.044373,3,,false
10271,320106003,320106,湖南路街道,湖南路街道,118.780266,32.06599,4,,false
10272,320106004,320106,中央门街道,中央门街道,118.765434,32.080814,13,,false
10273,320106005,320106,挹江门街道,挹江门街道,118.756088,32.084068,11,,false
10274,320106006,320106,江东街道,江东街道,118.738014,32.04232,5,,false
10275,320106007,320106,凤凰街道,凤凰街道,118.769737,32.066967,2,,false
10276,320106008,320106,阅江楼街道,阅江楼街道,118.751274,32.091717,12,,false
10277,320106009,320106,热河南路街道,热河南路街道,118.740524,32.078972,9,,false
10278,320106010,320106,幕府山街道,幕府山街道,118.778122,32.111641,7,,false
10279,320106011,320106,建宁路街道,建宁路街道,118.758827,32.091564,6,,false
10280,320106012,320106,宝塔桥街道,宝塔桥街道,118.749428,32.104668,1,,false
10281,320106013,320106,小市街道,小市街道,118.785912,32.094528,10,,false
10282,320111001,320111,泰山街道,泰山街道,118.717316,32.136631,7,,false
10283,320111002,320111,顶山街道,顶山街道,118.625305,32.058392,1,,false
10284,320111003,320111,沿江街道,沿江街道,118.719139,32.167007,11,,false
10285,320111004,320111,江浦街道,江浦街道,118.637947,32.0606,3,,false
10286,320111005,320111,桥林街道,桥林街道,118.625305,32.058392,6,,false
10287,320111006,320111,汤泉街道,汤泉街道,118.625305,32.058392,8,,false
10288,320111007,320111,盘城街道,盘城街道,118.625305,32.058392,5,,false
10289,320111008,320111,星甸街道,星甸街道,118.625305,32.058392,10,,false
10290,320111009,320111,永宁街道,永宁街道,118.572258,32.133396,12,,false
10291,320111400,320111,老山林场,老山林场,118.625305,32.058392,4,,false
10292,320111401,320111,汤泉农场,汤泉农场,118.518265,32.087898,9,,false
10293,320111402,320111,珍珠泉管委会,珍珠泉管委会,118.666008,32.123936,13,,false
10294,320111450,320111,高新技术开发区,高新技术开发区,118.547127,31.963331,2,,false
10295,320113001,320113,尧化街道,尧化街道,118.881393,32.114601,23,,false
10296,320113002,320113,马群街道,马群街道,118.888176,32.048267,7,,false
10297,320113003,320113,迈皋桥街道,迈皋桥街道,118.814453,32.105324,6,,false
10298,320113004,320113,燕子矶街道,燕子矶街道,118.820267,32.136528,22,,false
10299,320113005,320113,栖霞街道,栖霞街道,118.946594,32.135685,17,,false
10300,320113006,320113,龙潭街道,龙潭街道,119.061584,32.176327,5,,false
10301,320113007,320113,仙林街道,仙林街道,118.909996,32.096821,19,,false
10302,320113009,320113,八卦洲街道,八卦洲街道,118.824425,32.172493,1,,false
10303,320113010,320113,西岗街道,西岗街道,118.808701,32.102146,20,,false
10304,320113400,320113,龙潭监狱,龙潭监狱,118.808701,32.102146,4,,false
10305,320113401,320113,栖霞经济开发区,栖霞经济开发区,118.960304,32.145679,18,,false
10306,320113402,320113,南京龙潭物流园,南京龙潭物流园,118.808701,32.102146,11,,false
10307,320113403,320113,南京市靖安三江口工业园,南京市靖安三江口工业园,119.128082,32.21896,13,,false
10308,320113404,320113,南京迈皋桥创业园,南京迈皋桥创业园,118.862473,32.109402,12,,false
10309,320113405,320113,南京市马群科技园,南京市马群科技园,118.896133,32.070004,14,,false
10310,320113406,320113,南京仙林大学城,南京仙林大学城,118.808701,32.102146,15,,false
10311,320113407,320113,江苏生命科技创新园,江苏生命科技创新园,118.808701,32.102146,3,,false
10312,320113408,320113,江苏金箔文化产业园,江苏金箔文化产业园,118.808701,32.102146,2,,false
10313,320113409,320113,南京大学科学园,南京大学科学园,118.709015,32.174149,8,,false
10314,320113410,320113,南京紫东国际创意园,南京紫东国际创意园,118.906952,32.078156,16,,false
10315,320113411,320113,南京金港科技创业中心,南京金港科技创业中心,118.808701,32.102146,9,,false
10316,320113412,320113,新港环保科技园,新港环保科技园,118.808701,32.102146,21,,false
10317,320113450,320113,南京经济技术开发区,南京经济技术开发区,118.877914,32.137848,10,,false
10318,320114001,320114,雨花街道,雨花街道,118.772072,31.995947,7,,false
10319,320114002,320114,赛虹桥街道,赛虹桥街道,118.760788,32.012493,4,,false
10320,320114004,320114,西善桥街道,西善桥街道,118.716255,31.957993,6,,false
10321,320114005,320114,板桥街道,板桥街道,118.659874,31.92383,1,,false
10322,320114006,320114,铁心桥街道,铁心桥街道,118.761856,31.96088,5,,false
10323,320114007,320114,梅山街道,梅山街道,118.631302,31.901209,3,,false
10324,320114400,320114,雨花经济开发区,雨花经济开发区,118.643112,31.93729,8,,false
10325,320114401,320114,板桥新城,板桥新城,118.663803,31.923113,2,,false
10326,320114402,320114,中国（南京）软件谷,中国（南京）软件谷,118.772072,31.995947,9,,false
10327,320115001,320115,东山街道,东山街道,118.830803,31.953287,2,,false
10328,320115002,320115,秣陵街道,秣陵街道,118.839401,31.835035,11,,false
10329,320115003,320115,汤山街道,汤山街道,119.058754,32.058136,14,,false
10330,320115004,320115,淳化街道,淳化街道,118.934746,31.933125,1,,false
10331,320115005,320115,禄口街道,禄口街道,118.864807,31.774542,10,,false
10332,320115006,320115,江宁街道,江宁街道,118.608269,31.864429,8,,false
10333,320115007,320115,谷里街道,谷里街道,118.689285,31.864544,3,,false
10334,320115008,320115,湖熟街道,湖熟街道,118.850624,31.953419,5,,false
10335,320115009,320115,横溪街道,横溪街道,118.850624,31.953419,4,,false
10336,320115010,320115,麒麟街道,麒麟街道,118.850624,31.953419,12,,false
10337,320115401,320115,青龙山林场,青龙山林场,118.994186,31.942827,13,,false
10338,320115402,320115,江宁开发区,江宁开发区,118.802376,31.782621,9,,false
10339,320115403,320115,江宁滨江开发区,江宁滨江开发区,118.608269,31.864429,6,,false
10340,320115404,320115,江宁高新技术产业园,江宁高新技术产业园,118.802528,31.777899,7,,false
10341,320116001,320116,大厂街道,大厂街道,118.850647,32.340656,2,,false
10342,320116004,320116,葛塘街道,葛塘街道,118.742271,32.242638,3,,false
10343,320116005,320116,长芦街道,长芦街道,118.814278,32.260788,13,,false
10344,320116006,320116,雄州街道,雄州街道,118.850647,32.340656,11,,false
10345,320116007,320116,龙池街道,龙池街道,118.850647,32.340656,8,,false
10346,320116008,320116,程桥街道,程桥街道,118.850647,32.340656,1,,false
10347,320116009,320116,金牛湖街道,金牛湖街道,118.850647,32.340656,6,,false
10348,320116010,320116,横梁街道,横梁街道,118.850647,32.340656,4,,false
